frame_name;position;guessed_gender;;;
ThreeBillboardsOutsideEbbingMissouri-44159.jpeg;[542.1898    33.984787 676.8413   217.94467 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-44328.jpeg;[248.34302   57.039352 344.91287  193.71884 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-44422.jpeg;[461.43787   52.011806 592.7943   243.50713 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-4460.jpeg;[180.22662    3.253383 320.90396  251.28242 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-44603.jpeg;[469.14554   61.950115 572.61646  190.34435 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-44732.jpeg;[494.33102  54.56549 636.99646 261.27942];M;;;
ThreeBillboardsOutsideEbbingMissouri-44761.jpeg;[264.0459    45.878735 361.65808  185.42154 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-44841.jpeg;[272.10284  68.66277 369.69635 200.7518 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-44883.jpeg;[467.4808    38.047867 562.2283   168.35545 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-44934.jpeg;[196.96513   44.968388 350.89557  263.9712  ];M;;;
ThreeBillboardsOutsideEbbingMissouri-45660.jpeg;[463.84814   96.421165 479.38513  117.28529 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-45660.jpeg;[268.60513  79.67261 288.71426 118.08826];M;;;
ThreeBillboardsOutsideEbbingMissouri-45660.jpeg;[118.83247  86.41495 142.35065 114.39928];M;;;
ThreeBillboardsOutsideEbbingMissouri-45855.jpeg;[407.697     56.888474 582.55396  294.79437 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-46517.jpeg;[332.48666  79.57131 484.13705 282.20523];F;;;
ThreeBillboardsOutsideEbbingMissouri-46592.jpeg;[214.09645  50.40479 367.84546 258.06735];M;;;
ThreeBillboardsOutsideEbbingMissouri-46827.jpeg;[396.87177  73.64725 529.45154 272.89023];F;;;
ThreeBillboardsOutsideEbbingMissouri-47029.jpeg;[449.78775  82.04115 586.00195 279.34125];F;;;
ThreeBillboardsOutsideEbbingMissouri-47391.jpeg;[518.84784 118.98129 668.55194 315.33826];F;;;
ThreeBillboardsOutsideEbbingMissouri-47582.jpeg;[451.3997  118.32804 597.6432  325.97433];M;;;
ThreeBillboardsOutsideEbbingMissouri-47655.jpeg;[266.25748   58.147167 418.66653  270.05795 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-47749.jpeg;[395.50235  90.63963 554.74493 291.20242];M;;;
ThreeBillboardsOutsideEbbingMissouri-48586.jpeg;[597.2409     10.7664795 624.3373     45.886147 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-48966.jpeg;[580.5167  114.34274 616.3459  174.01093];F;;;
ThreeBillboardsOutsideEbbingMissouri-49115.jpeg;[387.6345   63.53326 444.61627 137.95512];F;;;
ThreeBillboardsOutsideEbbingMissouri-49189.jpeg;[568.0768   44.99252 626.97015 126.82765];F;;;
ThreeBillboardsOutsideEbbingMissouri-49283.jpeg;[230.01697  41.8013  329.08823 170.48508];F;;;
ThreeBillboardsOutsideEbbingMissouri-49400.jpeg;[258.8816    55.874306 355.57428  179.10722 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-49432.jpeg;[246.47112   38.702785 352.9945   203.69072 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-49471.jpeg;[360.72366  41.1468  484.08334 226.88039];F;;;
ThreeBillboardsOutsideEbbingMissouri-49574.jpeg;[231.15952  54.55992 325.0776  177.1229 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-49602.jpeg;[533.58545  36.63284 611.79974 147.98102];F;;;
ThreeBillboardsOutsideEbbingMissouri-49713.jpeg;[277.24396   43.734318 370.58566  166.109   ];F;;;
ThreeBillboardsOutsideEbbingMissouri-49744.jpeg;[523.25616   46.339725 600.09375  157.05356 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-49784.jpeg;[518.05994 120.52913 540.05664 148.01178];M;;;
ThreeBillboardsOutsideEbbingMissouri-49784.jpeg;[686.4516    52.160713 719.2972    98.32277 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-49932.jpeg;[550.8607    50.727745 625.97864  158.42581 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-49980.jpeg;[512.5299  117.61667 534.273   146.45628];M;;;
ThreeBillboardsOutsideEbbingMissouri-50091.jpeg;[376.7806    48.919243 457.1722   150.95651 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-50120.jpeg;[615.60425  76.89368 638.9294  107.64351];F;;;
ThreeBillboardsOutsideEbbingMissouri-50176.jpeg;[205.72066  40.9629  280.1421  151.87454];F;;;
ThreeBillboardsOutsideEbbingMissouri-50239.jpeg;[228.37097  49.01336 313.03867 149.75317];F;;;
ThreeBillboardsOutsideEbbingMissouri-50270.jpeg;[540.37427   33.911415 614.8831   141.50418 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-50506.jpeg;[437.0503    48.517838 518.5814   161.79532 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-51014.jpeg;[262.33347  40.20197 304.88065  96.10482];F;;;
ThreeBillboardsOutsideEbbingMissouri-51014.jpeg;[414.45584 188.51022 458.54285 243.28748];M;;;
ThreeBillboardsOutsideEbbingMissouri-51014.jpeg;[656.89417   50.550175 706.4649   127.67097 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-51264.jpeg;[271.37598  44.0402  319.1202  100.75845];F;;;
ThreeBillboardsOutsideEbbingMissouri-51264.jpeg;[408.236   174.96259 451.40134 227.6249 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-51731.jpeg;[303.7373   61.14595 475.24533 298.81125];M;;;
ThreeBillboardsOutsideEbbingMissouri-51953.jpeg;[363.0216  113.60932 439.4338  173.77252];M;;;
ThreeBillboardsOutsideEbbingMissouri-52016.jpeg;[621.1326   86.25959 658.10986 133.13136];M;;;
ThreeBillboardsOutsideEbbingMissouri-52266.jpeg;[601.9954   91.61968 642.17944 143.94926];M;;;
ThreeBillboardsOutsideEbbingMissouri-52462.jpeg;[236.06178 112.00421 355.37344 251.54585];M;;;
ThreeBillboardsOutsideEbbingMissouri-52462.jpeg;[579.82916  88.30575 761.19525 342.32498];F;;;
ThreeBillboardsOutsideEbbingMissouri-52671.jpeg;[203.49403 112.66882 324.74738 247.30952];M;;;
ThreeBillboardsOutsideEbbingMissouri-52671.jpeg;[604.4375     2.211482 801.2216   334.02765 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-52921.jpeg;[215.29771  60.31412 325.61734 207.93706];M;;;
ThreeBillboardsOutsideEbbingMissouri-52921.jpeg;[627.13416   19.532745 754.2732   270.09    ];F;;;
ThreeBillboardsOutsideEbbingMissouri-53037.jpeg;[640.8758  116.47575 688.371   182.16058];M;;;
ThreeBillboardsOutsideEbbingMissouri-5321.jpeg;[620.6662   72.90159 696.0474  166.63982];M;;;
ThreeBillboardsOutsideEbbingMissouri-53291.jpeg;[233.49077   60.803772 352.75412  223.1962  ];F;;;
ThreeBillboardsOutsideEbbingMissouri-53319.jpeg;[286.231   243.36101 303.26068 264.6003 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-53511.jpeg;[380.14685 168.86044 412.34775 211.56355];M;;;
ThreeBillboardsOutsideEbbingMissouri-53511.jpeg;[664.8532    38.208885 754.3828   184.71675 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-53511.jpeg;[619.6369   82.87166 651.93164 130.28833];M;;;
ThreeBillboardsOutsideEbbingMissouri-53615.jpeg;[246.46906  67.80767 370.9544  239.47012];M;;;
ThreeBillboardsOutsideEbbingMissouri-53996.jpeg;[513.7292  113.2503  649.6916  274.44772];M;;;
ThreeBillboardsOutsideEbbingMissouri-54167.jpeg;[240.42209   77.343956 367.29172  256.0302  ];F;;;
ThreeBillboardsOutsideEbbingMissouri-54314.jpeg;[494.58786  85.42312 611.0716  219.10095];M;;;
ThreeBillboardsOutsideEbbingMissouri-54370.jpeg;[147.36876   73.039505 286.52307  260.19662 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-54409.jpeg;[392.90976 170.59438 425.9051  212.03922];M;;;
ThreeBillboardsOutsideEbbingMissouri-54409.jpeg;[608.41174   92.651215 643.9214   134.84238 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-54580.jpeg;[137.39815  65.54106 283.31094 258.54135];F;;;
ThreeBillboardsOutsideEbbingMissouri-54629.jpeg;[304.48584  44.35087 368.60724 126.24335];M;;;
ThreeBillboardsOutsideEbbingMissouri-54756.jpeg;[139.37723  68.31942 284.27087 262.11572];F;;;
ThreeBillboardsOutsideEbbingMissouri-54792.jpeg;[526.5779    87.420906 653.9015   252.92012 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-54853.jpeg;[134.87102  83.04997 278.54007 274.48615];F;;;
ThreeBillboardsOutsideEbbingMissouri-54883.jpeg;[534.9114   93.28952 669.3102  267.949  ];M;;;
ThreeBillboardsOutsideEbbingMissouri-54922.jpeg;[723.7445   95.42241 825.81616 221.92615];M;;;
ThreeBillboardsOutsideEbbingMissouri-55033.jpeg;[543.1476    47.745018 565.15454   78.56721 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-55174.jpeg;[164.46196 144.42024 240.22882 253.48567];F;;;
ThreeBillboardsOutsideEbbingMissouri-55174.jpeg;[561.202    66.47436 656.0788  191.19722];M;;;
ThreeBillboardsOutsideEbbingMissouri-55174.jpeg;[262.80475 119.52666 355.84296 238.65608];M;;;
ThreeBillboardsOutsideEbbingMissouri-55266.jpeg;[130.08197 125.7134  203.15518 228.40685];F;;;
ThreeBillboardsOutsideEbbingMissouri-55266.jpeg;[368.41623  64.74567 459.85934 192.15047];M;;;
ThreeBillboardsOutsideEbbingMissouri-55266.jpeg;[524.89886  49.69687 629.96466 185.3917 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-55293.jpeg;[484.89594   37.512375 541.79706  111.58575 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-55328.jpeg;[252.05214 132.8086  345.18225 266.95926];M;;;
ThreeBillboardsOutsideEbbingMissouri-55538.jpeg;[397.14017  49.78937 441.84476  99.79546];M;;;
ThreeBillboardsOutsideEbbingMissouri-55538.jpeg;[268.14087  66.39629 315.54153 109.73809];M;;;
ThreeBillboardsOutsideEbbingMissouri-55538.jpeg;[185.70769 153.66406 197.96275 169.12401];M;;;
ThreeBillboardsOutsideEbbingMissouri-55598.jpeg;[353.2863    57.493214 420.5454   142.72523 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-55812.jpeg;[215.29199  45.40097 287.74545 142.75713];M;;;
ThreeBillboardsOutsideEbbingMissouri-55900.jpeg;[393.11258  78.47888 413.88864 107.21538];F;;;
ThreeBillboardsOutsideEbbingMissouri-56263.jpeg;[354.22678 174.53549 387.91635 219.5917 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-56263.jpeg;[607.5799   72.87289 655.53625 125.73776];M;;;
ThreeBillboardsOutsideEbbingMissouri-56263.jpeg;[101.18882   52.302193 147.78589  102.56236 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-56399.jpeg;[406.73938   78.832756 427.18497  106.19953 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-56451.jpeg;[333.61432  82.78918 437.12567 224.24725];M;;;
ThreeBillboardsOutsideEbbingMissouri-56560.jpeg;[273.23492  37.15288 385.32077 190.66844];M;;;
ThreeBillboardsOutsideEbbingMissouri-56609.jpeg;[564.50146  94.97362 671.3538  228.807  ];M;;;
ThreeBillboardsOutsideEbbingMissouri-56953.jpeg;[422.0332   68.54099 567.7488  254.22002];M;;;
ThreeBillboardsOutsideEbbingMissouri-57141.jpeg;[203.1743    55.656605 335.23492  228.9113  ];M;;;
ThreeBillboardsOutsideEbbingMissouri-57245.jpeg;[455.92386  71.94535 538.4483  174.74168];M;;;
ThreeBillboardsOutsideEbbingMissouri-57245.jpeg;[252.0028    69.590454 321.62408  202.09532 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-57388.jpeg;[452.9896   79.01515 535.062   179.48457];M;;;
ThreeBillboardsOutsideEbbingMissouri-57388.jpeg;[196.73709  35.26583 293.94873 202.55429];M;;;
ThreeBillboardsOutsideEbbingMissouri-57765.jpeg;[437.45883  87.81398 569.18994 277.07623];M;;;
ThreeBillboardsOutsideEbbingMissouri-57889.jpeg;[483.02383  62.87532 598.1098  217.82169];M;;;
ThreeBillboardsOutsideEbbingMissouri-58114.jpeg;[472.47675   60.251125 587.37384  212.89714 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-5824.jpeg;[213.59938   39.095398 287.77423  139.88734 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-58483.jpeg;[311.46118   66.355675 397.44016  169.17647 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-58582.jpeg;[179.98076   43.034855 315.98978  254.74826 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-59062.jpeg;[267.74954  50.7541  390.172   208.67792];F;;;
ThreeBillboardsOutsideEbbingMissouri-59119.jpeg;[220.49536   51.798355 364.0318   260.86993 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-59252.jpeg;[209.02411   46.580643 351.50027  234.68834 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-59306.jpeg;[257.46265   53.765514 383.4617   215.48714 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-59408.jpeg;[293.2224   58.98307 387.8763  205.20322];M;;;
ThreeBillboardsOutsideEbbingMissouri-59522.jpeg;[486.68417  56.48064 608.8343  213.96638];F;;;
ThreeBillboardsOutsideEbbingMissouri-59648.jpeg;[258.2098   50.60908 372.87106 210.24207];M;;;
ThreeBillboardsOutsideEbbingMissouri-59896.jpeg;[270.69382  46.70951 388.0478  208.95607];M;;;
ThreeBillboardsOutsideEbbingMissouri-60401.jpeg;[385.08514  82.93583 402.96313 112.3394 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-60504.jpeg;[237.61897   33.508343 321.58072  146.64783 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-60623.jpeg;[319.94397  96.47938 344.73605 124.96737];M;;;
ThreeBillboardsOutsideEbbingMissouri-60717.jpeg;[178.31108   36.518307 256.80542  147.55556 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-60865.jpeg;[663.2844    63.822456 695.432    102.53721 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-61155.jpeg;[512.945     45.428684 572.0675   115.399055];F;;;
ThreeBillboardsOutsideEbbingMissouri-61187.jpeg;[418.79175   27.026686 572.02606  239.5373  ];M;;;
ThreeBillboardsOutsideEbbingMissouri-61228.jpeg;[265.44424      0.77711815 345.2627     169.04611   ];M;;;
ThreeBillboardsOutsideEbbingMissouri-61299.jpeg;[415.88962   16.135366 567.8794   233.52611 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-61365.jpeg;[517.42645   33.909725 579.52594  108.195335];F;;;
ThreeBillboardsOutsideEbbingMissouri-61568.jpeg;[523.4037    39.18766  583.6424   111.825676];M;;;
ThreeBillboardsOutsideEbbingMissouri-61594.jpeg;[404.6775    31.942245 555.91364  241.92357 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-61681.jpeg;[478.15512   24.161764 647.2389   245.51118 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-61851.jpeg;[523.1853    55.148373 686.0669   269.9756  ];M;;;
ThreeBillboardsOutsideEbbingMissouri-61851.jpeg;[360.64737    -2.6948085 495.46112   274.30096  ];M;;;
ThreeBillboardsOutsideEbbingMissouri-62075.jpeg;[267.72464   32.465134 449.35632  283.26053 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-62207.jpeg;[248.11394  44.53384 419.10373 289.66602];M;;;
ThreeBillboardsOutsideEbbingMissouri-62240.jpeg;[362.43826   63.048393 404.54572  115.21645 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-62240.jpeg;[633.87463  76.25309 659.3837  106.45634];M;;;
ThreeBillboardsOutsideEbbingMissouri-62361.jpeg;[541.2468    33.478207 591.687    101.92543 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-62589.jpeg;[508.65805  112.427536 521.885    128.67696 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-62589.jpeg;[399.27188 142.30234 415.922   162.515  ];F;;;
ThreeBillboardsOutsideEbbingMissouri-62723.jpeg;[318.09012  96.89254 356.87827 147.02199];M;;;
ThreeBillboardsOutsideEbbingMissouri-62723.jpeg;[649.091   120.37572 672.07025 147.51984];F;;;
ThreeBillboardsOutsideEbbingMissouri-62723.jpeg;[705.16986 128.00018 742.47656 198.54214];M;;;
ThreeBillboardsOutsideEbbingMissouri-62770.jpeg;[638.7006   90.88507 677.75464 139.45186];F;;;
ThreeBillboardsOutsideEbbingMissouri-62770.jpeg;[503.36475   71.107574 550.2043   121.11051 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-62879.jpeg;[653.44806 101.87021 757.6553  230.40894];F;;;
ThreeBillboardsOutsideEbbingMissouri-62879.jpeg;[234.53494   46.033558 343.7991   179.35002 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-62936.jpeg;[383.94467  69.13114 498.56387 221.88864];F;;;
ThreeBillboardsOutsideEbbingMissouri-62992.jpeg;[296.8361  149.74384 404.09344 303.27945];M;;;
ThreeBillboardsOutsideEbbingMissouri-63139.jpeg;[180.80183   63.681046 226.96782  126.205666];M;;;
ThreeBillboardsOutsideEbbingMissouri-63139.jpeg;[677.26825   97.119    698.5025   125.700676];F;;;
ThreeBillboardsOutsideEbbingMissouri-63139.jpeg;[742.13715 124.05383 787.19073 200.5386 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-63232.jpeg;[625.00696   68.350716 731.4326   193.63518 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-63232.jpeg;[197.34334  70.05867 307.82883 201.17822];F;;;
ThreeBillboardsOutsideEbbingMissouri-63309.jpeg;[297.91394 234.69768 415.7256  361.88232];F;;;
ThreeBillboardsOutsideEbbingMissouri-63505.jpeg;[652.27966 108.697   694.68756 157.18959];F;;;
ThreeBillboardsOutsideEbbingMissouri-63505.jpeg;[522.51874  89.37375 567.50446 141.5988 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-6355.jpeg;[529.15216   43.222546 655.82153  223.61386 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-63662.jpeg;[645.4539   97.14009 684.8132  143.73915];F;;;
ThreeBillboardsOutsideEbbingMissouri-63662.jpeg;[507.26724  73.17148 550.4749  123.18007];F;;;
ThreeBillboardsOutsideEbbingMissouri-63792.jpeg;[229.54012   42.54744  272.49936   92.833565];M;;;
ThreeBillboardsOutsideEbbingMissouri-63792.jpeg;[694.43427 165.53307 714.817   192.65425];F;;;
ThreeBillboardsOutsideEbbingMissouri-63792.jpeg;[750.4388  173.458   791.68713 245.57535];F;;;
ThreeBillboardsOutsideEbbingMissouri-64129.jpeg;[503.73523 -69.37408 623.8513   86.67855];F;;;
ThreeBillboardsOutsideEbbingMissouri-64925.jpeg;[253.12566 113.15472 323.1597  173.25612];M;;;
ThreeBillboardsOutsideEbbingMissouri-65272.jpeg;[197.07684  44.13992 302.52557 213.79361];M;;;
ThreeBillboardsOutsideEbbingMissouri-6552.jpeg;[229.79387  35.16408 301.4277  128.49066];M;;;
ThreeBillboardsOutsideEbbingMissouri-65771.jpeg;[268.30786   56.211796 427.05615  262.96088 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-65953.jpeg;[182.4868    67.365944 349.38367  285.8444  ];F;;;
ThreeBillboardsOutsideEbbingMissouri-66506.jpeg;[202.01466  59.4078  357.10672 281.84637];M;;;
ThreeBillboardsOutsideEbbingMissouri-66792.jpeg;[227.40083  69.87734 389.70453 289.7268 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-67136.jpeg;[503.3455   87.96687 591.88873 182.43346];M;;;
ThreeBillboardsOutsideEbbingMissouri-67386.jpeg;[410.22464  97.86642 505.00195 195.7664 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-67464.jpeg;[240.21071  66.50639 373.3399  248.40335];F;;;
ThreeBillboardsOutsideEbbingMissouri-67867.jpeg;[271.98337   96.336494 359.6167   204.26834 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-67953.jpeg;[534.72845   59.721226 574.5431   112.0742  ];F;;;
ThreeBillboardsOutsideEbbingMissouri-67953.jpeg;[237.91838 159.06567 273.23822 223.01962];F;;;
ThreeBillboardsOutsideEbbingMissouri-68047.jpeg;[263.33044  90.43972 346.33008 202.76889];M;;;
ThreeBillboardsOutsideEbbingMissouri-68115.jpeg;[491.32587  39.96428 527.84955  81.56516];M;;;
ThreeBillboardsOutsideEbbingMissouri-68395.jpeg;[407.17014   30.258015 498.80533  122.3937  ];M;;;
ThreeBillboardsOutsideEbbingMissouri-68446.jpeg;[255.11499  82.48624 340.8369  193.04546];M;;;
ThreeBillboardsOutsideEbbingMissouri-6851.jpeg;[531.27637  58.58606 655.76776 218.24069];M;;;
ThreeBillboardsOutsideEbbingMissouri-68520.jpeg;[236.47119  73.37579 322.65997 188.87047];M;;;
ThreeBillboardsOutsideEbbingMissouri-68562.jpeg;[642.32544   54.734474 715.25134  154.63475 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-68779.jpeg;[536.7988    61.977024 618.7075   170.17332 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-68808.jpeg;[266.7842    44.830883 321.27734  115.68807 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-68920.jpeg;[247.1414    90.347336 331.16193  208.17384 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-68959.jpeg;[378.7638    33.222107 440.30627  114.408844];F;;;
ThreeBillboardsOutsideEbbingMissouri-69108.jpeg;[357.22437  32.84624 415.3865  119.1359 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-69108.jpeg;[596.7559   49.17558 694.2436  191.82935];M;;;
ThreeBillboardsOutsideEbbingMissouri-69159.jpeg;[472.6437  134.39099 571.1704  236.91605];M;;;
ThreeBillboardsOutsideEbbingMissouri-69209.jpeg;[345.9316    29.981028 401.88608  108.73534 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-69209.jpeg;[552.09247 107.24524 610.08246 238.112  ];F;;;
ThreeBillboardsOutsideEbbingMissouri-69316.jpeg;[374.02786  40.07382 432.5528  122.47662];F;;;
ThreeBillboardsOutsideEbbingMissouri-69373.jpeg;[435.55298   70.221016 550.8777   226.15698 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-69480.jpeg;[372.66245   33.236668 427.0421   109.52817 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-69519.jpeg;[177.50851  65.8409  258.50708 177.43977];M;;;
ThreeBillboardsOutsideEbbingMissouri-69565.jpeg;[385.20288   30.795933 439.5545   110.96877 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-69731.jpeg;[269.91385 106.98495 353.8947  217.63669];M;;;
ThreeBillboardsOutsideEbbingMissouri-69783.jpeg;[381.6492    28.350075 433.95975  107.72127 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-69783.jpeg;[552.9922   93.35952 627.01575 225.88435];M;;;
ThreeBillboardsOutsideEbbingMissouri-69840.jpeg;[284.2424  107.36404 365.53027 215.95377];M;;;
ThreeBillboardsOutsideEbbingMissouri-69896.jpeg;[555.4555    85.910126 626.2513   215.68379 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-69896.jpeg;[317.02686   38.84746  368.27875  112.112236];F;;;
ThreeBillboardsOutsideEbbingMissouri-70056.jpeg;[238.8755  104.33152 320.04987 210.9061 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-70353.jpeg;[252.91637  70.87478 338.91882 180.13525];M;;;
ThreeBillboardsOutsideEbbingMissouri-70529.jpeg;[498.8023   44.26113 590.60254 163.105  ];F;;;
ThreeBillboardsOutsideEbbingMissouri-70674.jpeg;[478.35028  56.1351  561.9602  174.64365];M;;;
ThreeBillboardsOutsideEbbingMissouri-70808.jpeg;[276.73514  67.85014 365.70724 173.37096];M;;;
ThreeBillboardsOutsideEbbingMissouri-71142.jpeg;[305.3271    97.716255 403.14517  212.45717 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-71182.jpeg;[328.23273  114.192894 380.45636  161.03064 ];M;;;
ThreeBillboardsOutsideEbbingMissouri-71247.jpeg;[298.892     88.397865 391.69592  208.27225 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-71391.jpeg;[273.67136  94.16966 376.33017 219.044  ];F;;;
ThreeBillboardsOutsideEbbingMissouri-71442.jpeg;[401.38467 169.75992 513.3546  273.24615];F;;;
ThreeBillboardsOutsideEbbingMissouri-71442.jpeg;[605.8396   -35.022934 718.1796   150.41481 ];F;;;
ThreeBillboardsOutsideEbbingMissouri-71674.jpeg;[417.9844   50.74699 636.8048  252.98112];F;;;
ThreeBillboardsOutsideEbbingMissouri-7193.jpeg;[363.70184   34.067894 468.88412  175.74245 ];M;;;
